ts_code,trade_date,open,high,low,close,pct_chg,vol,cci,cci_sum,max_falling_rating,SLOP,ANGLE,stoch,ema,ema_upper,ema_lower,envelope,envelope_shift,quantityrelativeratio,cci_status,envelope_days
000401.SZ,20220525,10.66,10.95,10.6,10.95,4.1865,151008.77,138.3,287.8,0.1,0.0,0.9,1.0,10.8,11.9,9.7,0,0.0,1.3,wait,17
603496.SH,20220525,10.34,10.73,10.33,10.59,1.4368,17116.69,-90.7,693.4,0.1,-0.0,-0.0,0.7,10.7,11.7,9.6,0,0.0,0.6,wait,16
600535.SH,20220525,10.21,10.38,10.13,10.35,1.4706,78341.56,-120.8,-227.6,0.2,-0.1,-3.2,0.1,11.0,12.1,9.9,0,0.0,0.6,wait,10
000338.SZ,20220525,11.56,11.7,11.48,11.68,0.9507,477057.67,71.3,797.7,0.1,0.1,6.6,0.9,11.5,12.6,10.3,0,0.0,0.4,wait,15
000555.SZ,20220525,10.77,11.07,10.58,10.87,3.1309,83558.91,-64.5,495.6,0.2,-0.0,-1.0,0.8,11.0,12.1,9.9,0,0.0,0.8,wait,18
601009.SH,20220525,10.8,11.09,10.78,11.05,1.9373,429478.38,-80.7,-222.0,0.1,-0.1,-3.7,0.2,11.3,12.4,10.1,0,0.0,0.6,wait,56
600160.SH,20220525,11.41,11.62,11.28,11.5,0.8772,190522.15,28.9,967.4,0.2,0.1,4.4,0.7,11.5,12.6,10.3,0,0.0,0.7,wait,16
000970.SZ,20220525,11.64,11.7,11.45,11.68,1.2132,204050.82,51.8,1177.4,0.2,0.1,5.1,0.9,11.3,12.5,10.2,0,0.0,0.6,wait,17
002053.SZ,20220525,12.73,13.94,12.51,13.94,10.0237,487980.99,95.9,1144.6,0.3,0.4,20.2,1.0,12.1,13.3,10.9,1,0.0,1.0,wait,0
000789.SZ,20220525,11.03,11.15,11.0,11.15,1.1797,66623.78,-87.9,423.7,0.1,-0.0,-1.5,0.3,11.4,12.5,10.2,0,0.0,0.6,wait,17
600674.SH,20220525,11.41,11.75,11.35,11.75,3.1607,84615.04,98.4,1052.8,0.1,0.0,1.8,1.0,11.3,12.5,10.2,0,0.0,0.8,wait,56
002706.SZ,20220525,11.03,11.23,10.77,11.23,1.5371,77431.29,-136.9,681.0,0.2,-0.0,-1.6,0.8,11.2,12.3,10.1,0,0.0,0.9,wait,17
600380.SH,20220525,10.9,11.21,10.89,11.2,2.5641,91628.91,-120.6,170.1,0.1,-0.1,-3.8,0.6,11.3,12.4,10.2,0,0.0,0.7,wait,56
002202.SZ,20220525,11.78,12.08,11.7,12.08,1.855,430379.73,35.1,1142.4,0.2,0.1,4.0,0.9,11.8,13.0,10.6,0,0.0,0.7,wait,17
002815.SZ,20220525,10.88,11.05,10.78,11.01,2.1336,47408.42,-46.4,858.2,0.2,-0.0,-1.5,0.8,11.0,12.1,9.9,0,0.0,0.6,wait,15
605166.SH,20220525,11.51,11.91,11.5,11.82,2.7826,14141.86,65.8,1086.1,0.2,0.1,3.5,1.0,11.5,12.7,10.4,0,0.0,0.8,wait,16
603667.SH,20220525,13.18,13.4,12.78,12.96,-0.9174,39197.0,63.5,1197.3,0.3,0.2,13.7,0.8,12.0,13.2,10.8,0,0.0,0.6,wait,1
600597.SH,20220525,11.46,11.77,11.45,11.74,1.9097,109654.83,-0.9,523.8,0.1,-0.0,-0.5,1.0,11.6,12.7,10.4,0,0.0,0.8,wait,56
002664.SZ,20220525,12.55,12.55,12.08,12.48,1.7115,36536.0,63.9,1177.3,0.2,0.1,6.7,0.9,12.0,13.2,10.8,0,0.0,0.6,wait,15
600580.SH,20220525,12.01,12.48,11.9,12.41,3.3306,131320.43,60.7,1034.8,0.2,0.1,3.6,1.0,11.9,13.1,10.7,0,0.0,0.8,wait,15
600483.SH,20220525,12.1,12.71,11.98,12.71,4.868,120792.69,36.1,184.9,0.1,0.1,4.5,0.9,12.2,13.4,11.0,0,0.0,0.6,wait,16
000997.SZ,20220525,11.9,12.28,11.85,12.25,3.5503,113476.85,-114.7,489.5,0.1,-0.0,-1.3,0.7,12.6,13.8,11.3,0,0.0,0.8,wait,13
002262.SZ,20220525,12.63,12.89,12.6,12.8,1.2658,39463.91,49.5,953.6,0.1,0.1,3.4,0.9,12.4,13.7,11.2,0,0.0,0.3,wait,56
002545.SZ,20220525,11.15,11.4,10.91,11.35,2.4368,195459.0,-129.5,-17.1,0.2,-0.1,-5.7,0.6,11.7,12.9,10.6,0,0.0,0.5,wait,16
600933.SH,20220525,13.2,13.52,12.77,13.32,0.9091,68171.68,77.2,1089.4,0.3,0.1,5.8,1.0,12.3,13.5,11.1,0,0.0,0.7,wait,1
603901.SH,20220525,12.36,12.48,12.12,12.15,-1.4599,19718.22,-59.5,979.2,0.2,0.0,0.6,0.7,12.3,13.5,11.0,0,0.0,0.6,wait,17
601231.SH,20220525,12.13,12.49,12.13,12.31,1.6515,57337.09,-142.4,114.4,0.2,-0.1,-3.1,0.8,12.3,13.5,11.1,0,0.0,0.6,wait,10
600452.SH,20220525,12.35,13.24,12.21,13.15,6.3056,151818.24,23.5,804.5,0.2,0.0,1.9,0.9,12.8,14.1,11.5,0,0.0,0.9,wait,15
600449.SH,20220525,12.54,12.94,12.5,12.79,2.075,59874.97,5.4,46.2,0.2,0.0,0.8,0.3,12.9,14.2,11.6,0,0.0,0.6,wait,46
002438.SZ,20220525,13.18,13.18,12.68,12.8,-1.1583,61252.0,-9.2,823.3,0.2,0.1,4.1,0.6,13.1,14.5,11.8,0,0.0,0.9,wait,11
601137.SH,20220525,13.69,13.92,12.92,13.64,-0.5831,319797.15,31.3,1323.8,0.4,0.2,10.8,0.8,13.0,14.3,11.7,0,0.0,0.9,wait,1
000983.SZ,20220525,13.25,13.84,12.95,13.59,2.9545,774551.86,88.7,-21.7,0.2,0.2,10.6,0.8,13.0,14.3,11.7,0,0.0,0.8,wait,22
600131.SH,20220525,12.74,13.45,12.7,13.39,4.6912,108797.53,14.5,915.1,0.2,0.0,2.1,0.9,13.1,14.4,11.8,0,0.0,1.0,wait,15
603848.SH,20220525,13.74,13.79,12.75,13.18,-1.1253,34771.0,52.5,1247.7,0.2,0.2,9.0,0.8,12.7,14.0,11.4,0,0.0,1.8,wait,15
603060.SH,20220525,12.18,12.32,12.07,12.3,0.9852,18706.21,-207.6,195.7,0.1,-0.1,-3.8,0.3,12.9,14.2,11.6,0,0.0,0.9,wait,15
603131.SH,20220525,12.5,12.75,12.4,12.74,0.7911,38850.0,-65.6,903.8,0.2,-0.0,-1.9,0.7,12.8,14.1,11.5,0,0.0,0.5,wait,15
000039.SZ,20220525,12.94,13.42,12.92,13.36,2.6114,169534.57,122.2,893.5,0.1,0.0,1.7,1.0,13.0,14.3,11.7,0,0.0,1.4,wait,17
601688.SH,20220525,12.87,12.97,12.87,12.96,0.6993,282052.32,-124.7,214.2,0.1,-0.0,-1.1,0.1,13.3,14.6,12.0,0,0.0,0.5,wait,17
002879.SZ,20220525,13.2,13.78,13.11,13.73,4.0152,26746.0,91.5,991.2,0.2,0.1,3.3,1.0,13.3,14.6,12.0,0,0.0,0.9,wait,15
600216.SH,20220525,12.4,12.61,12.38,12.59,1.0433,54129.0,-158.1,183.1,0.1,-0.1,-4.4,0.3,13.1,14.4,11.8,0,0.0,0.5,wait,15
688590.SH,20220525,12.71,13.01,12.67,12.92,1.9732,14734.72,-95.1,528.9,0.1,-0.0,-0.3,0.7,13.3,14.6,12.0,0,0.0,0.9,wait,15
002997.SZ,20220525,13.23,13.76,13.23,13.61,1.1896,45310.27,37.7,961.0,0.2,0.1,4.8,0.8,13.6,15.0,12.3,0,0.0,0.8,wait,11
601208.SH,20220525,12.6,12.88,12.22,12.83,1.183,65456.77,-67.9,897.6,0.3,-0.0,-2.6,0.8,12.6,13.9,11.4,0,0.0,1.0,wait,4
000301.SZ,20220525,15.59,16.05,14.9,15.12,-2.9525,448202.17,83.9,1341.7,0.3,0.3,19.0,0.8,14.0,15.4,12.6,0,1.0,0.9,wait,0
600123.SH,20220525,14.71,14.84,14.22,14.7,1.1004,491772.25,96.8,495.2,0.2,0.3,14.6,1.0,13.6,15.0,12.3,0,0.0,0.7,wait,25
000933.SZ,20220525,13.66,14.2,13.44,13.98,2.4176,1120573.48,114.5,-257.8,0.2,0.2,11.9,0.7,13.2,14.5,11.9,0,0.0,0.8,wait,8
000887.SZ,20220525,14.2,14.51,13.58,14.37,2.4234,303343.23,51.9,1106.9,0.3,0.1,5.3,0.9,13.6,15.0,12.3,0,0.0,0.8,wait,15
002156.SZ,20220525,13.56,13.83,13.52,13.74,0.7331,89834.05,-22.0,892.7,0.1,0.0,1.9,0.7,13.9,15.3,12.5,0,0.0,0.5,wait,15
603866.SH,20220525,13.86,14.5,13.65,14.31,3.5456,100589.01,36.7,121.6,0.1,-0.0,-0.3,0.9,14.0,15.4,12.6,0,0.0,1.5,wait,35
001979.SZ,20220525,12.83,13.14,12.65,12.97,0.1544,288480.01,-101.6,-880.9,0.2,-0.1,-5.8,0.1,13.9,15.3,12.5,0,0.0,0.4,wait,1
002918.SZ,20220525,12.88,13.05,12.8,13.04,1.3997,28952.1,-164.4,-51.1,0.2,-0.1,-4.1,0.2,13.9,15.3,12.5,0,0.0,0.6,wait,11
002949.SZ,20220525,12.97,13.23,12.8,13.22,3.362,19756.0,-128.4,739.6,0.2,-0.1,-5.2,0.6,13.4,14.8,12.1,0,0.0,0.6,wait,15
000923.SZ,20220525,13.85,14.23,13.82,13.95,0.6494,94282.46,34.3,295.7,0.1,0.1,4.4,0.5,14.1,15.5,12.7,0,0.0,0.7,wait,15
601699.SH,20220525,14.66,15.22,14.51,15.04,3.0137,476970.84,118.8,-76.6,0.3,0.2,11.4,0.4,14.7,16.1,13.2,0,0.0,0.7,wait,7
002867.SZ,20220525,13.3,13.47,13.3,13.4,0.4498,38474.08,-93.2,506.3,0.2,-0.0,-2.7,0.8,13.4,14.8,12.1,0,0.0,0.5,wait,15
002048.SZ,20220525,13.9,14.38,13.85,14.26,1.2065,106615.01,52.7,755.7,0.1,0.1,4.7,0.7,14.1,15.5,12.7,0,0.0,0.7,wait,11
600926.SH,20220525,13.32,13.46,13.32,13.4,0.2244,141890.32,-98.9,-1148.5,0.1,-0.1,-7.2,0.0,14.2,15.6,12.7,0,0.0,0.4,buy,56
601666.SH,20220525,15.39,16.13,15.06,15.82,2.7273,573415.49,118.3,308.3,0.2,0.3,16.4,1.0,14.6,16.0,13.1,0,0.0,0.9,wait,10
601211.SH,20220525,14.11,14.23,14.07,14.18,0.5674,151900.21,-53.3,79.5,0.1,0.0,0.2,0.1,14.4,15.9,13.0,0,0.0,0.6,wait,56
002402.SZ,20220525,14.45,14.6,14.15,14.41,0.4181,106137.86,-36.0,947.8,0.2,0.1,3.0,0.8,14.5,16.0,13.1,0,0.0,0.6,wait,15
600985.SH,20220525,14.56,15.03,14.53,14.95,3.9638,362766.56,108.9,337.1,0.1,0.1,7.2,1.0,14.3,15.7,12.9,0,0.0,1.2,wait,17
002493.SZ,20220525,14.68,14.79,14.2,14.28,-2.5921,302539.04,38.2,720.4,0.1,0.1,2.9,0.8,14.3,15.7,12.8,0,0.0,0.9,wait,56
603298.SH,20220525,14.0,14.0,13.65,13.75,-1.2213,19492.02,-148.1,-472.7,0.1,-0.1,-3.5,0.0,14.1,15.5,12.7,0,0.0,0.9,wait,56
603035.SH,20220525,15.11,16.0,14.51,15.99,5.824,377694.89,118.7,986.3,0.2,0.1,8.2,1.0,14.4,15.9,13.0,1,0.0,1.0,wait,0
000001.SZ,20220525,14.43,14.49,14.3,14.39,-0.0694,603228.26,-110.2,-298.7,0.1,0.0,0.1,0.0,14.9,16.3,13.4,0,0.0,0.6,wait,56
002128.SZ,20220525,14.32,14.86,14.14,14.82,3.7089,283473.29,70.2,468.0,0.1,0.1,3.0,1.0,14.6,16.1,13.2,0,0.0,0.7,wait,16
002463.SZ,20220525,14.05,14.67,14.04,14.43,1.5482,163186.76,29.0,830.8,0.3,-0.0,-1.2,0.9,13.8,15.1,12.4,0,0.0,0.6,wait,5
002585.SZ,20220525,14.44,14.65,14.17,14.58,0.8997,205939.8,29.7,1107.7,0.2,0.1,4.5,0.9,14.3,15.7,12.9,0,0.0,0.7,wait,12
603588.SH,20220525,14.72,14.82,14.51,14.6,0.0,19049.59,-12.6,535.1,0.1,0.0,0.8,0.8,14.6,16.1,13.2,0,0.0,0.4,wait,17
600557.SH,20220525,13.01,13.59,13.01,13.56,3.908,63825.71,-151.1,-219.2,0.2,-0.2,-11.2,0.5,14.1,15.5,12.7,0,0.0,0.6,wait,18
601965.SH,20220525,14.35,14.61,14.11,14.52,-0.1376,46092.55,30.3,1246.3,0.3,0.1,5.7,0.9,13.8,15.2,12.4,0,0.0,0.6,wait,4
000034.SZ,20220525,14.43,15.15,14.34,15.0,3.6628,90387.39,60.8,622.8,0.2,0.0,1.1,1.0,14.6,16.0,13.1,0,0.0,1.0,wait,17
002539.SZ,20220525,14.52,14.88,14.33,14.71,1.5183,224931.26,27.9,727.5,0.2,0.1,3.0,0.8,14.4,15.9,13.0,0,0.0,0.7,wait,22
600546.SH,20220525,15.7,16.15,15.16,16.11,4.2718,698739.8,102.1,1095.7,0.3,0.2,13.5,1.0,14.5,16.0,13.1,1,0.0,0.8,wait,0
603587.SH,20220525,14.48,14.81,14.47,14.7,1.2397,14634.42,-99.7,96.3,0.2,-0.0,-1.9,0.1,15.1,16.6,13.6,0,0.0,0.6,wait,15
002624.SZ,20220525,12.8454,13.4059,12.7352,13.36,3.3408,529496.27,-5.1,404.8,0.2,-0.0,-0.4,0.9,12.9,14.2,11.6,0,0.0,0.8,wait,13
002242.SZ,20220525,14.85,15.1,14.74,15.06,1.1417,49628.82,-56.3,803.2,0.2,0.0,1.6,0.7,15.0,16.5,13.5,0,0.0,0.6,wait,15
002236.SZ,20220525,15.4,15.56,15.34,15.53,0.7134,135081.75,21.9,65.0,0.1,0.1,4.2,0.3,15.7,17.2,14.1,0,0.0,0.4,wait,56
603040.SH,20220525,16.75,17.5,16.5,17.49,-1.1864,56674.42,120.6,1245.3,0.3,0.3,17.6,1.0,15.7,17.3,14.1,1,1.0,1.6,wait,2
600399.SH,20220525,15.15,15.54,14.9,15.36,0.2611,162349.7,-57.3,760.2,0.3,0.0,0.6,0.9,14.7,16.2,13.2,0,0.0,0.5,wait,2
688501.SH,20220525,14.62,15.0,14.62,14.85,-1.0,4620.68,-134.7,746.4,0.2,-0.0,-1.7,0.5,15.4,16.9,13.8,0,0.0,0.5,wait,16
601233.SH,20220525,15.87,16.02,15.59,15.6,-1.8868,281399.95,41.4,961.3,0.2,0.1,6.4,0.7,15.6,17.2,14.1,0,0.0,0.9,wait,16
603368.SH,20220525,14.86,15.26,14.75,15.23,2.4899,44022.53,-92.9,118.0,0.1,-0.0,-2.8,0.7,15.4,16.9,13.8,0,0.0,0.8,wait,16
002281.SZ,20220525,15.3,15.71,15.28,15.67,2.5524,36018.57,-61.0,787.2,0.1,0.0,0.7,0.8,15.7,17.3,14.2,0,0.0,0.8,wait,15
603693.SH,20220525,16.94,17.5,16.4,17.45,4.7419,107141.88,88.0,1120.3,0.2,0.2,12.2,1.0,16.4,18.0,14.7,0,0.0,0.8,wait,11
605007.SH,20220525,14.94,15.52,14.93,15.27,2.2088,16172.85,-149.6,315.1,0.2,-0.0,-2.0,0.7,15.6,17.1,14.0,0,0.0,0.8,wait,15
605136.SH,20220525,14.57,15.04,14.4,14.87,2.059,48100.1,-60.3,855.3,0.2,0.0,2.1,0.6,15.3,16.8,13.7,0,0.0,0.5,wait,14
603611.SH,20220525,14.81,15.24,14.66,15.21,2.8398,20659.58,5.7,845.1,0.1,-0.0,-1.9,0.8,15.0,16.5,13.5,0,0.0,0.7,wait,17
603992.SH,20220525,16.3,16.78,16.3,16.68,2.0183,11818.98,116.2,1000.8,0.2,0.1,7.4,1.0,15.7,17.2,14.1,0,0.0,1.1,wait,15
603809.SH,20220525,12.23,12.8,12.08,12.73,3.8336,27397.4,61.3,1059.5,0.2,0.1,3.9,1.0,12.1,13.3,10.9,0,0.0,0.8,wait,24
002318.SZ,20220525,15.0677,15.4286,15.019,15.3701,1.6776,52178.27,-72.1,889.3,0.2,-0.0,-0.8,0.8,15.2,16.7,13.7,0,0.0,0.6,wait,56
002120.SZ,20220525,16.68,17.94,16.4,17.63,4.505,263916.36,157.5,847.2,0.2,0.2,10.6,1.0,16.3,17.9,14.6,0,0.0,1.0,wait,15
002518.SZ,20220525,21.4912,22.6681,20.8582,22.5098,3.9267,294698.09,116.3,1494.2,0.4,0.9,40.6,1.0,17.8,19.6,16.0,1,1.0,1.0,wait,5
002979.SZ,20220525,15.55,15.97,15.55,15.83,1.7352,13375.54,-78.7,802.5,0.2,-0.0,-0.4,0.8,16.0,17.6,14.4,0,0.0,0.8,wait,14
600803.SH,20220525,16.31,17.03,16.18,16.98,3.5998,73966.87,164.3,293.6,0.1,0.0,2.7,1.0,16.3,17.9,14.7,0,0.0,0.8,wait,56
000960.SZ,20220525,16.27,16.46,16.06,16.28,-0.1227,384194.4,-26.9,-252.2,0.1,0.1,5.5,0.2,17.2,18.9,15.5,0,0.0,0.6,wait,7
002158.SZ,20220525,16.2,16.27,15.87,16.14,0.2484,26016.33,-65.5,948.6,0.2,0.0,0.6,0.8,16.2,17.8,14.6,0,0.0,0.6,wait,15
601838.SH,20220525,14.99,15.35,14.83,15.3,2.4782,229708.14,-95.3,-891.5,0.1,-0.2,-8.7,0.2,15.8,17.3,14.2,0,0.0,0.7,wait,56
002979.SZ,20220525,15.55,15.97,15.55,15.83,1.7352,13375.54,-78.7,802.5,0.2,-0.0,-0.4,0.8,16.0,17.6,14.4,0,0.0,0.8,wait,14
600803.SH,20220525,16.31,17.03,16.18,16.98,3.5998,73966.87,164.3,293.6,0.1,0.0,2.7,1.0,16.3,17.9,14.7,0,0.0,0.8,wait,56
000960.SZ,20220525,16.27,16.46,16.06,16.28,-0.1227,384194.4,-26.9,-252.2,0.1,0.1,5.5,0.2,17.2,18.9,15.5,0,0.0,0.6,wait,7
600104.SH,20220525,17.19,17.58,17.0,17.34,0.7554,440477.81,129.4,950.5,0.1,0.1,8.2,1.0,16.5,18.2,14.9,0,0.0,0.6,wait,56
600031.SH,20220525,15.9,16.28,15.81,16.26,1.8159,701536.92,-30.5,231.6,0.1,-0.0,-0.1,0.7,16.4,18.0,14.7,0,0.0,0.6,wait,17
002158.SZ,20220525,16.2,16.27,15.87,16.14,0.2484,26016.33,-65.5,948.6,0.2,0.0,0.6,0.8,16.2,17.8,14.6,0,0.0,0.6,wait,15
000636.SZ,20220525,16.06,16.39,16.06,16.35,0.6154,113774.32,-136.1,706.8,0.2,0.0,0.2,0.3,17.0,18.7,15.3,0,0.0,0.7,wait,12
605366.SH,20220525,19.4,21.6,19.37,19.81,0.1011,261526.98,210.7,1124.4,0.4,0.4,23.1,1.0,16.9,18.5,15.2,1,1.0,1.9,wait,2
603610.SH,20220525,15.88,16.15,15.67,16.07,2.0317,20763.08,-119.4,295.5,0.1,-0.1,-4.8,0.4,16.5,18.2,14.9,0,0.0,0.7,wait,15
002777.SZ,20220525,12.4339,12.7227,12.4339,12.6999,2.1393,14585.15,-8.4,817.9,0.1,-0.0,-0.4,0.8,12.7,14.0,11.4,0,0.0,0.9,wait,14
002384.SZ,20220525,16.92,17.14,16.4,16.65,-2.2314,266335.76,-52.3,659.2,0.1,0.0,1.1,0.7,16.9,18.6,15.2,0,0.0,1.0,wait,17
600183.SH,20220525,15.834,16.0364,15.7569,15.94,0.3639,88622.08,-110.4,872.4,0.1,0.0,0.3,0.6,16.1,17.7,14.5,0,0.0,0.6,wait,56
603466.SH,20220525,17.05,18.52,17.05,18.52,9.9762,197382.81,173.3,246.6,0.1,0.1,7.7,1.0,17.4,19.1,15.6,0,0.0,1.6,wait,11
002007.SZ,20220525,19.5,20.7,19.21,20.44,6.2923,1186316.95,254.3,704.7,0.2,0.3,19.1,1.0,17.6,19.4,15.9,1,1.0,2.6,wait,1
000902.SZ,20220525,16.12,16.35,15.93,16.24,0.3708,58899.4,-10.1,857.7,0.1,-0.0,-0.1,0.7,16.2,17.9,14.6,0,0.0,0.6,wait,17
600171.SH,20220525,16.86,17.6,16.86,17.15,1.5995,143298.69,19.9,954.3,0.2,0.0,2.0,0.8,17.1,18.8,15.4,0,0.0,0.5,wait,15
603319.SH,20220525,17.06,17.39,16.84,17.36,0.2889,57473.2,36.6,871.3,0.2,0.1,5.6,0.5,17.2,19.0,15.5,0,0.0,0.6,wait,13
600048.SH,20220525,16.18,16.36,15.84,16.22,0.2472,558389.08,-52.3,-237.8,0.1,-0.1,-3.0,0.2,16.8,18.4,15.1,0,0.0,0.5,wait,56
603886.SH,20220525,15.68,16.16,15.68,16.0,2.1059,19825.0,25.6,17.2,0.2,-0.0,-1.2,0.2,16.2,17.8,14.6,0,0.0,0.7,wait,15
002050.SZ,20220525,16.25,16.64,16.06,16.54,1.1621,138394.21,-120.1,772.0,0.2,-0.0,-2.6,0.8,16.6,18.3,14.9,0,0.0,0.6,wait,18
600171.SH,20220525,16.86,17.6,16.86,17.15,1.5995,143298.69,19.9,954.3,0.2,0.0,2.0,0.8,17.1,18.8,15.4,0,0.0,0.5,wait,15
603319.SH,20220525,17.06,17.39,16.84,17.36,0.2889,57473.2,36.6,871.3,0.2,0.1,5.6,0.5,17.2,19.0,15.5,0,0.0,0.6,wait,13
600048.SH,20220525,16.18,16.36,15.84,16.22,0.2472,558389.08,-52.3,-237.8,0.1,-0.1,-3.0,0.2,16.8,18.4,15.1,0,0.0,0.5,wait,56
600459.SH,20220525,17.33,17.68,17.27,17.43,0.577,41884.8,31.0,1099.3,0.2,0.1,5.4,0.8,17.5,19.2,15.7,0,0.0,0.6,wait,15
603886.SH,20220525,15.68,16.16,15.68,16.0,2.1059,19825.0,25.6,17.2,0.2,-0.0,-1.2,0.2,16.2,17.8,14.6,0,0.0,0.7,wait,15
603920.SH,20220525,16.39,16.99,16.25,16.55,1.0379,35209.39,-7.0,994.1,0.3,-0.0,-1.8,0.8,16.1,17.7,14.5,0,0.0,0.4,wait,4
002439.SZ,20220525,17.0,17.18,16.8,17.1,1.3634,68979.91,-97.2,214.8,0.1,-0.0,-2.5,0.5,17.7,19.4,15.9,0,0.0,0.5,wait,15
603565.SH,20220525,16.51,17.58,16.29,17.37,4.7648,112849.12,-4.8,-367.3,0.1,-0.0,-1.0,0.8,17.0,18.8,15.3,0,0.0,1.6,wait,56
603218.SH,20220525,20.05,20.93,19.7,20.73,1.6176,285838.6,99.1,1231.8,0.2,0.5,24.6,1.0,18.8,20.7,16.9,1,0.0,1.0,wait,0
000708.SZ,20220525,17.2,17.55,17.1,17.36,0.4049,63812.72,-59.1,-27.6,0.1,0.0,2.3,0.4,17.7,19.5,16.0,0,0.0,0.5,wait,17
600392.SH,20220525,17.4,17.97,17.4,17.53,-0.5672,305321.61,0.7,882.3,0.3,0.0,2.3,0.9,17.1,18.8,15.4,0,0.0,0.7,wait,11
002705.SZ,20220525,17.08,17.25,16.83,17.08,-0.6977,70923.12,-150.3,412.2,0.2,-0.1,-2.9,0.7,17.3,19.0,15.6,0,0.0,0.6,wait,56
002878.SZ,20220525,16.98,18.87,16.9,18.87,10.0292,88306.18,199.9,847.8,0.2,0.1,4.3,1.0,17.6,19.4,15.9,0,0.0,1.9,wait,15
000938.SZ,20220525,16.96,17.09,16.82,16.98,1.3731,124309.58,-186.8,26.9,0.2,-0.1,-6.7,0.7,17.6,19.3,15.8,0,0.0,0.7,wait,16
002182.SZ,20220525,18.79,18.88,18.16,18.53,0.108,170410.0,42.2,1114.3,0.2,0.1,7.9,0.7,18.3,20.1,16.4,0,0.0,0.6,wait,17
600549.SH,20220525,19.57,19.78,19.0,19.7,0.3566,195777.02,67.2,1327.7,0.3,0.3,16.1,1.0,18.0,19.8,16.2,0,0.0,0.5,wait,1
002444.SZ,20220525,17.2,17.67,17.13,17.53,0.0,136515.39,-155.3,665.2,0.2,-0.1,-4.3,0.8,17.1,18.8,15.4,0,0.0,0.6,wait,7
000988.SZ,20220525,18.72,19.17,18.72,18.97,1.3896,87131.33,64.9,1134.2,0.2,0.1,8.1,0.9,18.3,20.1,16.5,0,0.0,0.5,wait,16
002368.SZ,20220525,17.32,17.86,17.32,17.49,1.0983,73571.63,-151.1,706.8,0.2,-0.0,-2.1,0.6,18.2,20.0,16.4,0,0.0,1.1,wait,15
603477.SH,20220525,17.15,18.89,16.83,18.89,10.0175,227882.87,68.7,-1164.8,0.2,-0.0,-1.2,0.7,18.5,20.4,16.7,0,0.0,1.2,wait,2
002601.SZ,20220525,18.38,18.7,18.33,18.53,0.2163,94766.19,39.9,1014.2,0.2,0.1,3.0,0.8,18.5,20.3,16.6,0,0.0,0.6,wait,15
002643.SZ,20220525,18.69,18.98,18.55,18.79,0.1599,51386.93,20.7,940.5,0.3,0.1,3.9,0.8,18.2,20.0,16.4,0,0.0,0.9,wait,17
002690.SZ,20220525,17.64,18.26,17.62,18.2,3.1746,32972.44,-49.7,667.3,0.2,-0.0,-0.9,0.9,18.0,19.8,16.2,0,0.0,1.0,wait,16
603877.SH,20220525,18.25,18.95,18.25,18.83,3.2913,24025.0,0.7,743.2,0.2,0.0,2.4,0.5,18.8,20.7,16.9,0,0.0,0.7,wait,15
002955.SZ,20220525,19.82,20.28,19.6,20.18,1.5601,31763.75,87.4,1240.7,0.3,0.4,19.8,0.9,18.4,20.2,16.6,0,0.0,0.6,wait,1
003029.SZ,20220525,18.0,18.54,18.0,18.41,1.8252,16611.45,-125.9,3.2,0.1,-0.0,-2.0,0.3,19.2,21.1,17.3,0,0.0,0.6,wait,14
000830.SZ,20220525,18.9,19.57,18.9,19.18,0.9474,238855.3,90.3,562.6,0.1,0.1,7.7,0.7,18.5,20.4,16.7,0,0.0,0.7,wait,46
605108.SH,20220525,19.0,19.36,18.61,19.2,1.4263,15184.6,22.4,1165.0,0.2,0.1,4.0,0.8,18.5,20.4,16.7,0,0.0,0.4,wait,18
600323.SH,20220525,18.88,19.73,18.8,19.38,2.6483,100694.07,99.4,723.4,0.1,-0.0,-0.4,1.0,18.8,20.7,16.9,0,0.0,2.9,wait,56
601166.SH,20220525,19.55,19.65,19.44,19.53,0.2567,461297.85,-30.2,-693.8,0.1,-0.0,-0.1,0.1,19.9,21.9,17.9,0,0.0,0.5,wait,56
002245.SZ,20220525,18.75,18.97,18.15,18.33,-2.5,358384.43,-152.9,876.5,0.2,-0.1,-5.8,0.5,19.5,21.4,17.5,0,0.0,1.0,wait,16
603801.SH,20220525,19.65,20.58,19.5,20.56,4.4185,45229.3,109.2,-14.3,0.2,0.1,6.7,0.4,20.6,22.6,18.5,0,0.0,0.7,wait,7
605068.SH,20220525,19.21,19.97,19.2,19.61,0.9784,17169.0,17.2,989.9,0.2,0.1,2.9,0.8,19.5,21.5,17.6,0,0.0,0.7,wait,14
605189.SH,20220525,19.55,19.56,19.26,19.49,0.5676,5570.0,-93.0,395.8,0.3,0.0,0.1,0.1,20.3,22.4,18.3,0,0.0,0.3,wait,13
002851.SZ,20220525,19.04,19.65,18.78,19.52,2.521,18092.94,-136.7,661.6,0.1,-0.1,-3.2,0.8,19.7,21.7,17.8,0,0.0,0.7,wait,15
600089.SH,20220525,21.01,21.66,20.97,21.61,3.1504,902153.75,81.5,1324.7,0.2,0.2,11.6,1.0,20.3,22.3,18.3,0,0.0,0.8,wait,56
000672.SZ,20220525,19.67,19.89,19.35,19.88,1.8965,42989.8,-102.8,-594.3,0.1,-0.1,-3.4,0.4,20.3,22.3,18.2,0,0.0,0.5,wait,56
