293,600104.SH,20220526,17.39,17.42,17.0,17.22,-0.692,303449.02,17.21,17.43,16.26,15.1,7.15,59.48,7.22,0.99,0.46,other,https://gu.qq.com/sh600548/gp
294,600031.SH,20220526,16.37,17.3,16.35,17.09,5.1046,2024952.75,16.91,16.87,16.11,15.35,4.72,53.63,6.41,0.74,1.78,other,https://gu.qq.com/sh600548/gp
295,002158.SZ,20220526,16.28,16.59,15.95,16.5,2.2305,31836.4,16.35,17.2,15.76,14.33,9.12,48.65,11.23,0.81,0.7,other,https://gu.qq.com/sh600548/gp
296,000636.SZ,20220526,16.35,16.73,15.82,16.43,0.4893,185976.93,16.33,17.18,16.44,15.7,4.51,36.87,9.56,0.47,1.09,other,https://gu.qq.com/sh600548/gp
297,605366.SH,20220526,20.28,21.79,19.37,21.79,9.995,198572.38,20.98,20.2,16.71,13.21,20.93,82.02,20.89,1.0,1.12,other,https://gu.qq.com/sh600548/gp
298,603610.SH,20220526,16.03,16.28,15.77,16.22,0.9334,18035.73,16.09,16.87,16.18,15.49,4.27,41.94,6.42,0.67,0.61,other,https://gu.qq.com/sh600548/gp
299,002777.SZ,20220526,12.82,12.89,12.5,12.79,0.7087,19623.79,12.73,13.21,12.28,11.36,7.54,45.5,9.77,0.77,1.16,other,https://gu.qq.com/sh600548/gp
300,002384.SZ,20220526,16.66,17.75,16.14,17.15,3.003,345155.4,17.01,17.61,16.61,15.61,6.02,48.29,7.81,0.77,1.26,other,https://gu.qq.com/sh600548/gp
301,600183.SH,20220526,16.08,16.08,15.6,15.73,-1.3174,111412.64,15.8,16.7,15.99,15.28,4.42,44.38,5.46,0.81,0.74,other,https://gu.qq.com/sh600548/gp
302,603466.SH,20220526,19.0,20.1,18.9,19.57,5.6695,329900.46,19.52,18.23,16.8,15.37,8.51,60.71,10.57,0.8,2.21,other,https://gu.qq.com/sh600548/gp
303,002007.SZ,20220526,20.0,20.2,19.14,19.34,-5.3816,681178.81,19.56,19.05,17.06,15.07,11.67,62.59,9.4,1.24,1.04,other,https://gu.qq.com/sh600548/gp
304,000902.SZ,20220526,16.17,16.43,15.8,16.33,0.5542,54043.23,16.19,16.78,15.93,15.09,5.29,48.3,7.2,0.73,0.56,other,https://gu.qq.com/sh600548/gp
305,600171.SH,20220526,17.16,17.36,16.73,17.22,0.4082,145944.55,17.1,18.1,16.51,14.92,9.64,47.02,12.42,0.78,0.6,other,https://gu.qq.com/sh600548/gp
306,603319.SH,20220526,17.46,17.46,16.7,17.15,-1.2097,44760.0,17.1,17.78,16.64,15.51,6.82,46.34,12.13,0.56,0.48,other,https://gu.qq.com/sh600548/gp
307,600048.SH,20220526,16.2,16.69,16.02,16.43,1.2947,817572.44,16.38,17.77,16.72,15.67,6.27,44.89,7.76,0.81,0.71,other,https://gu.qq.com/sh600548/gp
308,603886.SH,20220526,16.15,16.2,15.85,15.96,-0.25,12664.0,16.0,16.56,15.92,15.28,4.01,43.33,10.05,0.4,0.49,crossOverSMA,https://gu.qq.com/sh600548/gp
309,002050.SZ,20220526,16.66,16.84,16.28,16.56,0.1209,111938.13,16.56,17.88,16.54,15.2,8.11,49.06,13.27,0.61,0.47,other,https://gu.qq.com/sh600548/gp
310,600171.SH,20220526,17.16,17.36,16.73,17.22,0.4082,145944.55,17.1,18.1,16.51,14.92,9.64,47.02,12.42,0.78,0.6,other,https://gu.qq.com/sh600548/gp
311,603319.SH,20220526,17.46,17.46,16.7,17.15,-1.2097,44760.0,17.1,17.78,16.64,15.51,6.82,46.34,12.13,0.56,0.48,other,https://gu.qq.com/sh600548/gp
312,600048.SH,20220526,16.2,16.69,16.02,16.43,1.2947,817572.44,16.38,17.77,16.72,15.67,6.27,44.89,7.76,0.81,0.71,other,https://gu.qq.com/sh600548/gp
313,600459.SH,20220526,17.5,17.51,16.81,17.32,-0.6311,57324.52,17.21,18.28,16.84,15.39,8.59,43.42,10.39,0.83,0.8,other,https://gu.qq.com/sh600548/gp
314,603886.SH,20220526,16.15,16.2,15.85,15.96,-0.25,12664.0,16.0,16.56,15.92,15.28,4.01,43.33,10.05,0.4,0.49,crossOverSMA,https://gu.qq.com/sh600548/gp
315,603920.SH,20220526,16.55,16.91,16.15,16.75,1.2085,47831.68,16.6,18.61,15.5,12.39,20.08,55.52,24.19,0.83,0.68,other,https://gu.qq.com/sh600548/gp
316,002439.SZ,20220526,17.11,17.28,16.7,17.13,0.1754,94928.54,17.04,18.01,17.19,16.37,4.75,39.18,7.8,0.61,0.77,other,https://gu.qq.com/sh600548/gp
317,603565.SH,20220526,17.51,18.42,16.93,18.15,4.4905,115734.88,17.83,18.03,17.12,16.21,5.31,57.11,7.06,0.75,1.38,other,https://gu.qq.com/sh600548/gp
318,603218.SH,20220526,20.55,22.07,20.46,21.4,3.232,311267.88,21.31,20.97,17.82,14.68,17.65,66.48,17.17,1.03,0.98,other,https://gu.qq.com/sh600548/gp
319,000708.SZ,20220526,17.42,18.08,17.3,17.94,3.341,96809.44,17.77,18.28,17.51,16.73,4.4,47.65,6.2,0.71,0.8,crossOverSMA,https://gu.qq.com/sh600548/gp
320,600392.SH,20220526,17.56,17.73,17.02,17.54,0.057,289466.0,17.43,19.33,16.72,14.11,15.59,55.2,20.68,0.75,0.66,other,https://gu.qq.com/sh600548/gp
321,002705.SZ,20220526,17.19,17.9,16.91,17.81,4.274,85181.58,17.54,18.98,17.17,15.35,10.57,52.62,12.8,0.83,0.76,crossOverSMA,https://gu.qq.com/sh600548/gp
322,002878.SZ,20220526,18.78,19.65,18.46,19.35,2.5437,175662.33,19.15,18.83,17.19,15.55,9.53,62.5,10.53,0.9,3.0,other,https://gu.qq.com/sh600548/gp
323,000938.SZ,20220526,17.02,17.5,16.69,17.28,1.7668,165782.06,17.16,18.95,17.28,15.62,9.63,43.24,12.2,0.79,0.93,other,https://gu.qq.com/sh600548/gp
324,002182.SZ,20220526,18.54,18.54,17.9,18.22,-1.673,174917.85,18.22,19.17,17.75,16.33,8.0,47.9,9.11,0.88,0.67,other,https://gu.qq.com/sh600548/gp
325,600549.SH,20220526,19.68,19.68,18.95,19.31,-1.9797,181457.22,19.31,20.46,17.33,14.19,18.1,63.38,20.14,0.9,0.55,other,https://gu.qq.com/sh600548/gp
326,002444.SZ,20220526,17.39,17.88,17.24,17.78,1.4261,132737.1,17.63,19.35,16.94,14.54,14.21,58.15,20.81,0.68,0.61,other,https://gu.qq.com/sh600548/gp
327,000988.SZ,20220526,18.93,19.56,18.69,19.35,2.0032,123343.66,19.2,19.88,17.75,15.61,12.01,59.71,13.78,0.87,0.68,other,https://gu.qq.com/sh600548/gp
328,002368.SZ,20220526,17.49,17.78,17.03,17.63,0.8005,81819.28,17.48,18.75,17.64,16.52,6.31,37.45,9.7,0.65,1.11,other,https://gu.qq.com/sh600548/gp
329,603477.SH,20220526,19.3,20.2,18.99,19.82,4.9232,382652.57,19.67,19.34,18.01,16.68,7.37,53.03,12.35,0.6,1.8,other,https://gu.qq.com/sh600548/gp
330,002601.SZ,20220526,18.61,18.67,18.15,18.45,-0.4317,99754.56,18.42,19.28,17.82,16.37,8.15,45.72,10.24,0.8,0.65,other,https://gu.qq.com/sh600548/gp
331,002643.SZ,20220526,18.9,18.9,18.2,18.83,0.2129,40992.07,18.64,20.22,18.02,15.82,12.22,55.99,16.63,0.73,0.67,other,https://gu.qq.com/sh600548/gp
332,002690.SZ,20220526,18.29,18.63,17.85,18.33,0.7143,26414.59,18.27,19.14,17.6,16.06,8.73,50.23,11.14,0.78,0.77,other,https://gu.qq.com/sh600548/gp
333,603877.SH,20220526,18.97,19.38,18.35,19.3,2.496,31046.43,19.01,19.46,18.37,17.27,5.96,49.73,8.64,0.69,0.86,other,https://gu.qq.com/sh600548/gp
334,002955.SZ,20220526,20.16,20.27,19.65,19.99,-0.9415,19866.57,19.97,20.82,17.78,14.74,17.08,65.81,18.82,0.91,0.37,other,https://gu.qq.com/sh600548/gp
335,003029.SZ,20220526,18.75,18.79,18.1,18.33,-0.4345,12857.0,18.41,19.25,18.62,17.99,3.38,37.21,6.17,0.55,0.44,other,https://gu.qq.com/sh600548/gp
336,000830.SZ,20220526,19.18,19.44,18.9,19.26,0.4171,179206.31,19.2,19.43,18.47,17.5,5.23,60.92,5.37,0.97,0.52,other,https://gu.qq.com/sh600548/gp
337,605108.SH,20220526,19.15,19.49,18.71,19.33,0.6771,20698.01,19.18,20.25,18.1,15.94,11.92,57.61,15.37,0.78,0.53,other,https://gu.qq.com/sh600548/gp
338,600323.SH,20220526,19.39,19.94,19.38,19.73,1.806,84429.97,19.68,19.86,18.76,17.65,5.9,64.36,7.32,0.81,1.67,other,https://gu.qq.com/sh600548/gp
339,601166.SH,20220526,19.6,19.62,19.35,19.53,0.0,616063.24,19.5,20.63,19.86,19.09,3.89,37.85,5.88,0.66,0.72,other,https://gu.qq.com/sh600548/gp
340,002245.SZ,20220526,18.34,18.42,17.71,18.13,-1.0911,356238.03,18.09,20.95,18.89,16.83,10.91,39.59,13.59,0.8,0.93,other,https://gu.qq.com/sh600548/gp
341,603801.SH,20220526,20.49,20.54,19.73,20.18,-1.8482,42934.16,20.15,21.12,19.88,18.65,6.21,41.63,13.48,0.46,0.71,other,https://gu.qq.com/sh600548/gp
342,605068.SH,20220526,19.73,20.11,18.86,20.05,2.2438,17987.5,19.67,20.91,18.67,16.44,11.98,48.01,14.92,0.8,0.8,other,https://gu.qq.com/sh600548/gp
343,605189.SH,20220526,19.5,19.88,19.1,19.7,1.0775,8666.67,19.56,20.8,19.83,18.85,4.92,38.4,12.83,0.38,0.5,other,https://gu.qq.com/sh600548/gp
344,002851.SZ,20220526,19.64,20.05,19.2,19.9,1.9467,24251.27,19.72,20.71,19.23,17.75,7.71,46.26,9.62,0.8,0.92,other,https://gu.qq.com/sh600548/gp
345,600089.SH,20220526,21.61,21.88,21.32,21.56,-0.2314,786225.39,21.59,21.88,19.95,18.01,9.69,69.24,10.13,0.96,0.7,other,https://gu.qq.com/sh600548/gp
346,000672.SZ,20220526,19.99,20.25,19.88,20.11,1.1569,109120.58,20.08,21.15,20.27,19.4,4.31,46.06,5.46,0.79,1.49,other,https://gu.qq.com/sh600548/gp
347,002925.SZ,20220526,19.03,19.17,18.52,18.89,-0.8399,33361.78,18.86,20.1,19.29,18.48,4.19,34.94,7.24,0.58,0.61,other,https://gu.qq.com/sh600548/gp
348,002484.SZ,20220526,21.27,21.91,20.73,21.43,-0.0932,41987.24,21.36,23.17,19.84,16.5,16.79,58.47,21.24,0.79,0.54,other,https://gu.qq.com/sh600548/gp
349,603915.SH,20220526,21.5,23.45,21.16,23.2,8.818,75991.28,22.6,22.19,20.24,18.3,9.61,53.85,11.67,0.82,1.11,other,https://gu.qq.com/sh600548/gp
350,002833.SZ,20220526,20.4,20.57,19.9,20.4,0.691,15533.88,20.29,21.19,19.97,18.76,6.07,43.91,8.43,0.72,0.87,other,https://gu.qq.com/sh600548/gp
351,002372.SZ,20220526,18.63,18.98,18.3,18.79,0.8588,35629.72,18.69,19.52,18.61,17.71,4.86,46.66,6.04,0.8,0.42,crossOverSMA,https://gu.qq.com/sh600548/gp
352,600741.SH,20220526,22.13,22.13,21.21,21.77,-1.8485,198723.26,21.7,22.06,20.05,18.04,10.04,62.21,10.85,0.93,0.61,other,https://gu.qq.com/sh600548/gp
353,002216.SZ,20220526,19.6805,19.9379,19.4231,19.7201,-0.1003,68263.37,19.69,21.56,20.24,18.92,6.54,54.02,8.04,0.81,0.56,other,https://gu.qq.com/sh600548/gp
354,001205.SZ,20220526,20.71,21.48,20.11,20.97,2.895,129975.37,20.85,20.73,18.59,16.45,11.5,59.43,12.61,0.91,2.05,other,https://gu.qq.com/sh600548/gp
355,603733.SH,20220526,20.0,20.33,19.48,20.17,0.7493,23228.23,19.99,21.41,20.39,19.37,5.01,34.27,7.22,0.69,0.83,other,https://gu.qq.com/sh600548/gp
356,002727.SZ,20220526,22.52,22.6,21.68,22.14,-1.2048,73285.02,22.14,22.02,20.42,18.82,7.82,60.97,8.04,0.97,0.68,other,https://gu.qq.com/sh600548/gp
357,000581.SZ,20220526,20.87,20.95,20.55,20.89,0.0958,48796.23,20.8,20.97,20.37,19.76,2.98,62.12,3.25,0.92,0.62,other,https://gu.qq.com/sh600548/gp
358,001205.SZ,20220526,20.71,21.48,20.11,20.97,2.895,129975.37,20.85,20.73,18.59,16.45,11.5,59.43,12.61,0.91,2.05,other,https://gu.qq.com/sh600548/gp
359,603733.SH,20220526,20.0,20.33,19.48,20.17,0.7493,23228.23,19.99,21.41,20.39,19.37,5.01,34.27,7.22,0.69,0.83,other,https://gu.qq.com/sh600548/gp
360,002727.SZ,20220526,22.52,22.6,21.68,22.14,-1.2048,73285.02,22.14,22.02,20.42,18.82,7.82,60.97,8.04,0.97,0.68,other,https://gu.qq.com/sh600548/gp
361,601601.SH,20220526,20.88,21.3,20.7,21.24,1.8705,221033.62,21.08,21.24,20.73,20.23,2.45,45.6,4.56,0.54,0.89,other,https://gu.qq.com/sh600548/gp
362,002335.SZ,20220526,24.0,24.02,22.7,23.09,-2.697,110159.35,23.27,24.39,21.11,17.82,15.56,56.99,17.55,0.89,0.56,other,https://gu.qq.com/sh600548/gp
363,003022.SZ,20220526,26.5,28.0,26.07,27.8,3.8476,243050.07,27.29,27.44,21.83,16.22,25.68,70.05,24.64,1.04,0.72,other,https://gu.qq.com/sh600548/gp
364,002884.SZ,20220526,19.81,20.05,19.53,19.85,0.3539,15756.0,19.81,21.26,19.52,17.78,8.93,50.16,11.21,0.8,0.72,other,https://gu.qq.com/sh600548/gp
365,603855.SH,20220526,21.2,21.68,21.08,21.42,0.0935,5498.0,21.39,22.87,21.48,20.09,6.47,50.6,10.08,0.64,0.43,other,https://gu.qq.com/sh600548/gp
366,603927.SH,20220526,20.9,21.05,20.45,20.91,-0.0478,39409.77,20.8,21.66,21.07,20.48,2.8,35.69,8.32,0.34,0.72,other,https://gu.qq.com/sh600548/gp
367,002396.SZ,20220526,20.88,21.6,20.35,21.4,2.9836,116190.34,21.12,22.29,21.42,20.54,4.09,46.33,5.36,0.76,1.11,other,https://gu.qq.com/sh600548/gp
368,600346.SH,20220526,21.9,22.78,21.86,22.55,3.8214,348660.16,22.4,23.69,21.93,20.18,8.01,53.37,10.9,0.73,1.63,crossOverSMA,https://gu.qq.com/sh600548/gp
369,600529.SH,20220526,22.51,23.28,22.35,23.13,2.8915,154679.97,22.92,23.42,21.68,19.93,8.05,51.63,9.7,0.83,1.59,other,https://gu.qq.com/sh600548/gp
370,600884.SH,20220526,22.15,22.54,21.6,22.06,-0.5858,225286.12,22.07,23.38,21.83,20.28,7.09,42.42,9.97,0.71,0.6,other,https://gu.qq.com/sh600548/gp
371,600729.SH,20220526,21.4,21.68,21.25,21.54,1.1743,22466.26,21.49,25.62,23.1,20.59,10.89,37.39,11.4,0.96,0.57,other,https://gu.qq.com/sh600548/gp
372,600764.SH,20220526,22.42,23.78,22.11,23.06,2.8546,115821.66,22.98,23.34,21.99,20.64,6.13,47.54,9.13,0.67,1.37,other,https://gu.qq.com/sh600548/gp
373,601615.SH,20220526,25.07,25.7,24.8,25.26,1.0804,448868.38,25.25,25.7,23.09,20.48,11.31,66.1,12.26,0.92,0.71,other,https://gu.qq.com/sh600548/gp
374,603355.SH,20220526,21.36,21.9,21.05,21.89,2.4333,12399.73,21.61,23.82,21.44,19.07,11.08,50.13,14.08,0.79,0.7,other,https://gu.qq.com/sh600548/gp
375,603043.SH,20220526,21.94,22.37,21.7,22.3,1.7336,19415.4,22.12,23.32,22.48,21.65,3.73,46.34,4.9,0.76,0.66,other,https://gu.qq.com/sh600548/gp
376,002258.SZ,20220526,22.45,22.55,21.67,22.15,-1.3363,92058.22,22.12,23.81,21.91,20.02,8.65,49.47,11.21,0.77,0.74,other,https://gu.qq.com/sh600548/gp
377,600900.SH,20220526,23.35,23.84,23.21,23.8,2.542,585997.55,23.62,23.44,22.94,22.44,2.18,60.53,2.59,0.84,1.07,other,https://gu.qq.com/sh600548/gp
378,603916.SH,20220526,23.1,24.2,22.61,23.93,3.5931,30673.28,23.58,24.6,22.58,20.55,8.97,58.21,12.16,0.74,0.9,other,https://gu.qq.com/sh600548/gp
379,002555.SZ,20220526,20.5322,20.8859,20.2866,20.6501,-0.0474,189387.54,20.61,23.07,21.65,20.22,6.57,41.68,8.41,0.78,0.51,other,https://gu.qq.com/sh600548/gp
380,000063.SZ,20220526,22.59,24.55,22.39,24.2,7.4123,1043038.95,23.71,23.97,23.26,22.54,3.06,53.15,4.96,0.62,2.62,crossOverSMA,https://gu.qq.com/sh600548/gp
381,603305.SH,20220526,23.8,23.85,22.9,23.43,-0.2979,39076.89,23.39,25.75,21.66,17.58,18.87,57.85,23.53,0.8,0.46,other,https://gu.qq.com/sh600548/gp
382,000739.SZ,20220526,22.24,23.0,21.8,21.89,-3.5258,242069.37,22.23,26.38,22.27,18.16,18.45,43.48,22.5,0.82,0.57,other,https://gu.qq.com/sh600548/gp
383,002223.SZ,20220526,22.68,22.85,22.25,22.75,0.7083,45638.09,22.62,24.03,22.89,21.76,4.94,40.38,8.1,0.61,0.6,other,https://gu.qq.com/sh600548/gp
384,600584.SH,20220526,23.9,24.1,23.38,23.83,-0.0419,172422.39,23.77,25.49,23.21,20.93,9.82,49.58,11.95,0.82,0.63,other,https://gu.qq.com/sh600548/gp
385,603681.SH,20220526,23.7,23.7,22.88,23.51,0.0426,11673.94,23.36,25.89,22.22,18.54,16.54,50.92,19.96,0.83,0.58,other,https://gu.qq.com/sh600548/gp
386,601156.SH,20220526,22.2653,22.372,21.7708,22.1393,-0.7389,48679.9,22.09,24.3,22.58,20.86,7.62,47.59,9.12,0.84,0.55,other,https://gu.qq.com/sh600548/gp
387,603719.SH,20220526,24.06,24.08,23.12,23.69,-0.4622,19409.85,23.63,24.6,23.65,22.69,4.03,38.96,8.84,0.46,0.67,other,https://gu.qq.com/sh600548/gp
388,600872.SH,20220526,24.78,25.5,24.15,24.85,0.323,190769.48,24.83,25.52,24.75,23.98,3.13,43.24,7.18,0.44,0.76,crossOverSMA,https://gu.qq.com/sh600548/gp
389,000977.SZ,20220526,24.11,24.58,23.64,24.35,0.9954,160335.18,24.19,25.72,24.5,23.29,4.96,39.31,7.31,0.68,0.66,other,https://gu.qq.com/sh600548/gp
390,600566.SH,20220526,23.17,23.36,22.61,23.01,0.1305,48153.74,22.99,24.7,22.91,21.13,7.79,47.65,9.46,0.82,0.74,crossOverSMA,https://gu.qq.com/sh600548/gp
391,002138.SZ,20220526,25.18,26.18,24.82,25.86,2.9049,92817.47,25.62,26.67,24.72,22.78,7.88,55.33,10.19,0.77,1.15,other,https://gu.qq.com/sh600548/gp
392,002832.SZ,20220526,23.93,24.48,23.58,24.0,0.9676,15780.22,24.02,25.82,23.86,21.9,8.22,48.87,9.98,0.82,0.67,other,https://gu.qq.com/sh600548/gp
393,601155.SH,20220526,24.37,25.62,24.02,25.23,4.2562,289425.46,24.96,26.5,24.89,23.29,6.45,45.61,9.14,0.71,1.12,crossOverSMA,https://gu.qq.com/sh600548/gp
394,603859.SH,20220526,28.05,28.05,27.0,27.2,-3.0303,41721.11,27.42,27.83,25.0,22.17,11.31,55.69,12.82,0.88,1.68,other,https://gu.qq.com/sh600548/gp
395,002801.SZ,20220526,25.46,25.46,24.2,24.81,-1.7815,24833.5,24.82,27.24,24.98,22.72,9.04,51.12,12.53,0.72,0.46,other,https://gu.qq.com/sh600548/gp
396,601677.SH,20220526,24.89,26.29,24.47,25.79,3.6159,96597.17,25.52,27.21,24.2,21.19,12.42,52.1,16.18,0.77,0.83,other,https://gu.qq.com/sh600548/gp
397,600295.SH,20220526,27.4,27.81,26.8,27.3,-0.5102,127123.64,27.3,27.97,26.04,24.1,7.44,54.21,11.37,0.65,0.7,other,https://gu.qq.com/sh600548/gp
398,600690.SH,20220526,25.06,25.15,24.46,24.99,-0.1199,360396.7,24.87,26.52,25.32,24.12,4.73,47.77,6.3,0.75,1.01,other,https://gu.qq.com/sh600548/gp
399,000408.SZ,20220526,29.85,30.85,29.26,30.12,0.9383,173124.0,30.08,31.67,27.14,22.62,16.66,58.1,18.06,0.92,0.51,other,https://gu.qq.com/sh600548/gp
400,601869.SH,20220526,26.89,27.7,26.42,27.19,1.0781,19619.34,27.1,28.69,25.42,22.16,12.83,58.35,15.43,0.83,0.64,other,https://gu.qq.com/sh600548/gp
401,002487.SZ,20220526,30.0,31.9,29.3,30.69,1.087,543402.43,30.63,31.69,25.27,18.85,25.41,65.78,26.68,0.95,0.81,other,https://gu.qq.com/sh600548/gp
402,605099.SH,20220526,24.36,24.85,24.21,24.55,1.0288,8945.0,24.54,27.61,25.62,23.62,7.78,40.34,9.16,0.85,0.83,other,https://gu.qq.com/sh600548/gp
403,002831.SZ,20220526,26.0,27.27,25.21,27.15,4.6243,29461.47,26.54,27.79,26.29,24.79,5.71,52.24,7.22,0.79,1.62,crossOverSMA,https://gu.qq.com/sh600548/gp
404,603180.SH,20220526,24.7,25.39,24.11,25.11,1.8661,10234.72,24.87,26.5,25.03,23.55,5.88,37.45,11.72,0.5,0.72,other,https://gu.qq.com/sh600548/gp
405,003019.SZ,20220526,25.35,25.57,24.67,25.25,-0.3158,12832.61,25.16,29.45,26.0,22.55,13.26,46.87,20.08,0.66,0.54,other,https://gu.qq.com/sh600548/gp
406,605336.SH,20220526,25.05,25.47,24.38,25.47,1.6766,14291.69,25.11,28.22,26.62,25.02,6.01,38.69,6.29,0.96,0.75,other,https://gu.qq.com/sh600548/gp
407,002497.SZ,20220526,28.88,29.08,27.92,28.7,-0.1392,358172.43,28.57,30.13,27.2,24.27,10.76,51.63,12.75,0.84,0.58,other,https://gu.qq.com/sh600548/gp
408,603707.SH,20220526,27.18,27.49,26.5,27.25,-0.5111,27429.14,27.08,28.98,27.0,25.03,7.32,43.95,8.65,0.85,0.57,other,https://gu.qq.com/sh600548/gp
409,002876.SZ,20220526,26.88,27.08,25.73,26.49,-1.4509,51667.75,26.43,28.91,26.65,24.38,8.49,36.84,11.85,0.72,0.66,other,https://gu.qq.com/sh600548/gp
410,603008.SH,20220526,26.26,27.05,25.85,26.74,0.3377,28944.35,26.55,28.77,25.29,21.8,13.78,49.85,16.18,0.85,1.03,other,https://gu.qq.com/sh600548/gp
411,002938.SZ,20220526,27.04,27.3,26.09,26.9,0.1489,72779.06,26.76,29.38,28.1,26.82,4.56,37.88,4.98,0.92,0.78,other,https://gu.qq.com/sh600548/gp
412,002984.SZ,20220526,27.1,27.38,26.25,26.6,-1.518,39527.0,26.74,29.81,27.05,24.3,10.18,40.15,12.68,0.8,0.98,other,https://gu.qq.com/sh600548/gp
413,002008.SZ,20220526,28.78,29.15,28.05,28.92,0.6263,148544.04,28.71,29.91,28.17,26.42,6.19,37.46,9.17,0.68,0.65,other,https://gu.qq.com/sh600548/gp
414,002430.SZ,20220526,27.54,28.57,27.21,28.48,3.4132,57287.73,28.09,30.85,27.61,24.36,11.74,53.73,16.89,0.7,0.99,other,https://gu.qq.com/sh600548/gp
415,603233.SH,20220526,31.34,33.76,31.12,32.53,3.3355,164340.49,32.47,31.34,27.86,24.37,12.51,70.88,13.49,0.93,2.89,other,https://gu.qq.com/sh600548/gp
416,000028.SZ,20220526,28.83,28.95,28.37,28.67,-0.2436,19964.69,28.66,29.38,28.62,27.86,2.65,45.3,3.95,0.67,0.8,crossOverSMA,https://gu.qq.com/sh600548/gp
417,603416.SH,20220526,29.8,30.18,29.2,29.28,0.2053,13884.74,29.55,30.74,28.99,27.24,6.03,47.88,7.81,0.77,0.97,other,https://gu.qq.com/sh600548/gp
418,600511.SH,20220526,27.83,27.93,27.38,27.75,0.0,82028.03,27.69,31.85,29.26,26.66,8.87,43.71,11.57,0.77,0.59,other,https://gu.qq.com/sh600548/gp
419,605338.SH,20220526,28.18,28.48,27.64,28.34,0.4608,12110.92,28.15,31.19,29.63,28.06,5.29,40.11,6.98,0.76,0.63,other,https://gu.qq.com/sh600548/gp
420,002475.SZ,20220526,29.27,31.55,28.53,30.6,4.5439,1007808.17,30.23,31.62,29.59,27.56,6.86,49.39,8.74,0.79,1.7,crossOverSMA,https://gu.qq.com/sh600548/gp
421,000786.SZ,20220526,29.1,29.38,28.7,29.0,0.4155,52393.66,29.03,30.81,29.55,28.28,4.29,44.06,5.74,0.75,0.55,other,https://gu.qq.com/sh600548/gp
422,002993.SZ,20220526,29.5,29.82,28.82,29.59,0.4754,11239.64,29.41,31.51,30.26,29.01,4.13,47.93,5.81,0.71,0.52,other,https://gu.qq.com/sh600548/gp
423,603005.SH,20220526,19.38,19.45,18.8,19.31,-0.3612,138129.95,19.19,20.42,18.76,17.11,8.8,43.02,12.29,0.72,0.69,other,https://gu.qq.com/sh600548/gp
424,002568.SZ,20220526,30.2,30.75,29.37,30.61,1.2235,49581.59,30.24,31.95,30.39,28.82,5.15,40.21,12.04,0.43,0.7,other,https://gu.qq.com/sh600548/gp
425,003021.SZ,20220526,31.44,31.6,30.3,31.09,-0.9242,10609.03,31.0,33.82,30.12,26.43,12.26,41.69,14.82,0.83,0.69,other,https://gu.qq.com/sh600548/gp
426,605398.SH,20220526,31.5,31.5,30.26,30.99,-0.3537,5809.29,30.92,32.69,30.73,28.77,6.37,38.74,11.34,0.56,0.85,crossOverSMA,https://gu.qq.com/sh600548/gp
427,605337.SH,20220526,24.18,24.26,23.6,23.75,-3.1008,38488.32,23.87,24.83,22.83,20.83,8.78,53.49,10.66,0.82,0.56,other,https://gu.qq.com/sh600548/gp
428,002028.SZ,20220526,33.39,33.72,31.66,33.05,-1.987,119797.8,32.81,34.84,31.16,27.49,11.79,53.08,14.2,0.83,0.97,other,https://gu.qq.com/sh600548/gp
429,600315.SH,20220526,31.99,33.48,31.85,33.15,3.8534,60729.7,32.83,32.8,31.67,30.53,3.58,53.42,4.9,0.73,1.32,other,https://gu.qq.com/sh600548/gp
430,002415.SZ,20220526,31.68,32.34,31.5,31.99,1.5233,723331.7,31.94,39.68,34.2,28.72,16.03,34.44,20.13,0.8,0.68,other,https://gu.qq.com/sh600548/gp
431,600111.SH,20220526,34.0,34.58,33.16,34.09,-0.2633,581444.26,33.94,35.88,32.59,29.31,10.08,48.36,12.24,0.82,0.53,other,https://gu.qq.com/sh600548/gp
432,002407.SZ,20220526,38.99,39.21,38.18,38.49,-2.557,305564.98,38.63,39.91,34.02,28.13,17.32,63.47,17.16,1.01,0.47,other,https://gu.qq.com/sh600548/gp
433,000513.SZ,20220526,31.85,34.1,31.45,33.78,6.4272,164725.29,33.11,34.13,32.75,31.37,4.21,47.74,5.82,0.72,2.48,crossOverSMA,https://gu.qq.com/sh600548/gp
434,603380.SH,20220526,33.14,33.56,32.32,33.41,0.4812,4233.0,33.1,35.81,32.03,28.25,11.8,58.17,16.14,0.73,0.93,other,https://gu.qq.com/sh600548/gp
435,002968.SZ,20220526,33.05,33.45,32.25,32.91,-0.4838,3951.0,32.87,34.02,32.81,31.6,3.69,46.45,4.86,0.76,0.47,crossOverSMA,https://gu.qq.com/sh600548/gp
436,600406.SH,20220526,33.33,33.8,32.56,33.46,-0.6532,166634.78,33.27,35.79,32.06,28.34,11.62,59.29,17.41,0.67,0.64,other,https://gu.qq.com/sh600548/gp
437,000651.SZ,20220526,31.78,31.99,31.35,31.74,-0.0944,432331.3,31.69,34.58,32.49,30.4,6.42,41.19,7.95,0.81,1.0,other,https://gu.qq.com/sh600548/gp
438,603738.SH,20220526,33.45,34.16,32.74,33.41,-0.7427,28294.76,33.44,36.23,32.06,27.9,12.98,49.84,15.81,0.82,0.64,other,https://gu.qq.com/sh600548/gp
