3760,603180.SH,603180,金牌厨柜,福建,家居用品,20170512
3761,603181.SH,603181,皇马科技,浙江,化工原料,20170824
3762,603183.SH,603183,建研院,江苏,建筑工程,20170905
3763,603185.SH,603185,上机数控,江苏,电气设备,20181228
3764,603186.SH,603186,华正新材,浙江,元器件,20170103
3765,603187.SH,603187,海容冷链,山东,机械基件,20181129
3766,603188.SH,603188,亚邦股份,江苏,染料涂料,20140909
3767,603189.SH,603189,网达软件,上海,软件服务,20160914
3768,603192.SH,603192,汇得科技,上海,化工原料,20180828
3769,603195.SH,603195,公牛集团,浙江,家居用品,20200206
3770,603196.SH,603196,日播时尚,上海,服饰,20170531
3771,603197.SH,603197,保隆科技,上海,汽车配件,20170519
3772,603198.SH,603198,迎驾贡酒,安徽,白酒,20150528
3773,603199.SH,603199,九华旅游,安徽,旅游景点,20150326
3774,603200.SH,603200,上海洗霸,上海,环境保护,20170601
3775,603203.SH,603203,快克股份,江苏,专用机械,20161108
3776,603208.SH,603208,江山欧派,浙江,家居用品,20170210
3777,603209.SH,603209,兴通股份,福建,水运,20220324
3778,603212.SH,603212,赛伍技术,江苏,塑料,20200430
3779,603213.SH,603213,镇洋发展,浙江,化工原料,20211111
3780,603214.SH,603214,爱婴室,上海,百货,20180330
3781,603215.SH,603215,比依股份,浙江,家用电器,20220218
3782,603216.SH,603216,梦天家居,浙江,家居用品,20211215
3783,603217.SH,603217,元利科技,山东,化工原料,20190620
3784,603218.SH,603218,日月股份,浙江,电气设备,20161228
3785,603219.SH,603219,富佳股份,浙江,家用电器,20211122
3786,603220.SH,603220,中贝通信,湖北,通信设备,20181115
3787,603221.SH,603221,爱丽家居,江苏,家居用品,20200323
3788,603222.SH,603222,济民医疗,浙江,医疗保健,20150217
3789,603223.SH,603223,恒通股份,山东,仓储物流,20150630
3790,603225.SH,603225,新凤鸣,浙江,化纤,20170418
3791,603226.SH,603226,菲林格尔,上海,家居用品,20170615
3792,603227.SH,603227,雪峰科技,新疆,化工原料,20150515
3793,603228.SH,603228,景旺电子,深圳,元器件,20170106
3794,603229.SH,603229,奥翔药业,浙江,化学制药,20170509
3795,603230.SH,603230,内蒙新华,内蒙,出版业,20211224
3796,603232.SH,603232,格尔软件,上海,软件服务,20170421
3797,603233.SH,603233,大参林,广东,医药商业,20170731
3798,603236.SH,603236,移远通信,上海,通信设备,20190716
3799,603238.SH,603238,诺邦股份,浙江,纺织,20170222
3800,603239.SH,603239,浙江仙通,浙江,汽车配件,20161230
3801,603256.SH,603256,宏和科技,上海,玻璃,20190719
3802,603258.SH,603258,电魂网络,浙江,互联网,20161026
3803,603259.SH,603259,药明康德,江苏,化学制药,20180508
3804,603260.SH,603260,合盛硅业,浙江,化工原料,20171030
3805,603261.SH,603261,立航科技,四川,航空,20220315
3806,603266.SH,603266,天龙股份,浙江,汽车配件,20170110
3807,603267.SH,603267,鸿远电子,北京,元器件,20190515
3808,603268.SH,603268,松发股份,广东,陶瓷,20150319
3809,603269.SH,603269,海鸥股份,江苏,机械基件,20170517
3810,603277.SH,603277,银都股份,浙江,专用机械,20170911
3811,603278.SH,603278,大业股份,山东,钢加工,20171113
3812,603279.SH,603279,景津装备,山东,环境保护,20190729
3813,603283.SH,603283,赛腾股份,江苏,专用机械,20171225
3814,603286.SH,603286,日盈电子,江苏,汽车配件,20170627
3815,603288.SH,603288,海天味业,广东,食品,20140211
3816,603289.SH,603289,泰瑞机器,浙江,专用机械,20171031
3817,603290.SH,603290,斯达半导,浙江,半导体,20200204
3818,603297.SH,603297,永新光学,浙江,电器仪表,20180910
3819,603298.SH,603298,杭叉集团,浙江,专用机械,20161227
3820,603299.SH,603299,苏盐井神,江苏,食品,20151231
3821,603300.SH,603300,华铁应急,浙江,多元金融,20150529
3822,603301.SH,603301,振德医疗,浙江,医疗保健,20180412
3823,603303.SH,603303,得邦照明,浙江,家用电器,20170330
3824,603305.SH,603305,旭升股份,浙江,汽车配件,20170710
3825,603306.SH,603306,华懋科技,福建,汽车配件,20140926
3826,603308.SH,603308,应流股份,安徽,专用机械,20140122
3827,603309.SH,603309,维力医疗,广东,医疗保健,20150302
3828,603311.SH,603311,金海高科,浙江,家用电器,20150518
3829,603313.SH,603313,梦百合,江苏,家居用品,20161013
3830,603315.SH,603315,福鞍股份,辽宁,机械基件,20150424
3831,603316.SH,603316,诚邦股份,浙江,建筑工程,20170619
3832,603317.SH,603317,天味食品,四川,食品,20190416
3833,603318.SH,603318,水发燃气,辽宁,供气供热,20150424
3834,603319.SH,603319,湘油泵,湖南,汽车配件,20161130
3835,603320.SH,603320,迪贝电气,浙江,机械基件,20170502
3836,603321.SH,603321,梅轮电梯,浙江,运输设备,20170915
3837,603322.SH,603322,超讯通信,广东,通信设备,20160728
3838,603323.SH,603323,苏农银行,江苏,银行,20161129
3839,603324.SH,603324,盛剑环境,上海,环境保护,20210407
3840,603326.SH,603326,我乐家居,江苏,家居用品,20170616
3841,603327.SH,603327,福蓉科技,四川,元器件,20190523
3842,603328.SH,603328,依顿电子,广东,元器件,20140701
3843,603329.SH,603329,上海雅仕,上海,仓储物流,20171229
3844,603330.SH,603330,上海天洋,上海,塑料,20170213
3845,603331.SH,603331,百达精工,浙江,专用机械,20170705
3846,603332.SH,603332,苏州龙杰,江苏,化纤,20190117
3847,603333.SH,603333,尚纬股份,四川,电气设备,20120507
3848,603335.SH,603335,迪生力,广东,汽车配件,20170620
3849,603336.SH,603336,宏辉果蔬,广东,农业综合,20161124
3850,603337.SH,603337,杰克股份,浙江,纺织机械,20170119
3851,603338.SH,603338,浙江鼎力,浙江,专用机械,20150325
3852,603339.SH,603339,四方科技,江苏,专用机械,20160519
3853,603345.SH,603345,安井食品,福建,食品,20170222
3854,603348.SH,603348,文灿股份,广东,汽车配件,20180426
3855,603351.SH,603351,威尔药业,江苏,化学制药,20190130
3856,603353.SH,603353,和顺石油,湖南,石油贸易,20200407
3857,603355.SH,603355,莱克电气,江苏,家用电器,20150513
3858,603356.SH,603356,华菱精工,安徽,运输设备,20180124
3859,603357.SH,603357,设计总院,安徽,建筑工程,20170801
3860,603358.SH,603358,华达科技,江苏,汽车配件,20170125
3861,603359.SH,603359,东珠生态,江苏,环境保护,20170901
3862,603360.SH,603360,百傲化学,辽宁,化工原料,20170206
3863,603363.SH,603363,傲农生物,福建,饲料,20170926
3864,603365.SH,603365,水星家纺,上海,纺织,20171120
3865,603366.SH,603366,日出东方,江苏,家用电器,20120521
3866,603367.SH,603367,辰欣药业,山东,化学制药,20170929
3867,603368.SH,603368,柳药股份,广西,医药商业,20141204
3868,603369.SH,603369,今世缘,江苏,白酒,20140703
3869,603377.SH,603377,东方时尚,北京,汽车服务,20160205
3870,603378.SH,603378,亚士创能,上海,染料涂料,20170928
3871,603379.SH,603379,三美股份,浙江,化工原料,20190402
3872,603380.SH,603380,易德龙,江苏,元器件,20170622
3873,603383.SH,603383,顶点软件,福建,软件服务,20170522
3874,603385.SH,603385,惠达卫浴,河北,家居用品,20170405
3875,603386.SH,603386,广东骏亚,广东,元器件,20170912
3876,603387.SH,603387,基蛋生物,江苏,医疗保健,20170717
3877,603388.SH,603388,元成股份,浙江,建筑工程,20170324
3878,603389.SH,603389,亚振家居,江苏,家居用品,20161215
3879,603390.SH,603390,通达电气,广东,汽车配件,20191125
3880,603392.SH,603392,万泰生物,北京,医疗保健,20200429
3881,603393.SH,603393,新天然气,新疆,供气供热,20160912
3882,603396.SH,603396,金辰股份,辽宁,专用机械,20171018
3883,603398.SH,603398,沐邦高科,江西,文教休闲,20151209
3884,603399.SH,603399,吉翔股份,辽宁,小金属,20120824
3885,603408.SH,603408,建霖家居,福建,家居用品,20200730
3886,603416.SH,603416,信捷电气,江苏,电器仪表,20161221
3887,603421.SH,603421,鼎信通讯,山东,通信设备,20161011
3888,603429.SH,603429,集友股份,安徽,广告包装,20170124
3889,603439.SH,603439,贵州三力,贵州,中成药,20200428
3890,603444.SH,603444,吉比特,福建,互联网,20170104
3891,603456.SH,603456,九洲药业,浙江,医疗保健,20141010
3892,603458.SH,603458,勘设股份,贵州,建筑工程,20170809
3893,603466.SH,603466,风语筑,上海,文教休闲,20171020
3894,603477.SH,603477,巨星农牧,四川,农业综合,20171218
3895,603486.SH,603486,科沃斯,江苏,家用电器,20180528
3896,603488.SH,603488,展鹏科技,江苏,电气设备,20170516
3897,603489.SH,603489,八方股份,江苏,电气设备,20191111
